order_id,latitude,longitude,city_zone,status
ORD-10969,6.664319,79.551564,Colombo_Zone_F,Pending
ORD-10970,19.339853,73.120506,Mumbai_Zone_A,Pending
ORD-10971,14.071229,101.006256,Bangkok_Zone_E,In_Transit
ORD-10972,19.067627,73.174145,Mumbai_Zone_A,Pending
ORD-10973,14.703167,121.567901,Manila_Zone_D,Pending
ORD-10974,22.420484,87.749201,Kolkata_Zone_C,Pending
ORD-10975,23.194221,88.007161,Kolkata_Zone_C,Delivered
ORD-10976,-6.495256,106.357833,Jakarta_Port_B,Pending
ORD-10977,6.961240,80.513520,Colombo_Zone_F,In_Transit
ORD-10978,14.431727,120.943118,Manila_Zone_D,Pending
ORD-10979,1.133174,103.352515,Singapore_Port_A,In_Transit
ORD-10980,23.344000,87.937875,Kolkata_Zone_C,In_Transit
ORD-10981,13.517449,100.600853,Bangkok_Zone_E,Pending
ORD-10982,1.363744,103.979540,Singapore_Port_A,In_Transit
ORD-10983,13.635281,100.687476,Bangkok_Zone_E,In_Transit
ORD-10984,7.054007,80.194777,Colombo_Zone_F,In_Transit
ORD-10985,13.282494,80.934978,Chennai_Zone_B,In_Transit
ORD-10986,18.760166,72.484362,Mumbai_Zone_A,Delivered
ORD-10987,-6.579638,107.021679,Jakarta_Port_B,Pending
ORD-10988,19.370519,72.709558,Mumbai_Zone_A,Pending
ORD-10989,13.382826,101.069243,Bangkok_Zone_E,Pending
ORD-10990,22.494354,87.921144,Kolkata_Zone_C,In_Transit
ORD-10991,13.289781,80.172570,Chennai_Zone_B,In_Transit
ORD-10992,1.445407,103.927639,Singapore_Port_A,In_Transit
ORD-10993,-6.413114,107.144015,Jakarta_Port_B,Pending
ORD-10994,6.873039,79.706379,Colombo_Zone_F,In_Transit
ORD-10995,6.886335,80.291020,Colombo_Zone_F,Pending
ORD-10996,13.758054,80.054870,Chennai_Zone_B,In_Transit
ORD-10997,13.000951,99.940616,Bangkok_Zone_E,In_Transit
ORD-10998,14.626355,121.510284,Manila_Zone_D,Pending
ORD-10999,14.309972,100.129697,Bangkok_Zone_E,In_Transit
ORD-11000,13.731957,100.281210,Bangkok_Zone_E,In_Transit
ORD-11001,14.048650,100.976971,Bangkok_Zone_E,In_Transit
ORD-11002,-6.098984,106.889355,Jakarta_Port_B,In_Transit
ORD-11003,7.112108,79.999378,Colombo_Zone_F,Exception
ORD-11004,19.012154,73.150792,Mumbai_Zone_A,Pending
ORD-11005,12.854363,80.716202,Chennai_Zone_B,In_Transit
ORD-11006,6.756549,80.563294,Colombo_Zone_F,Pending
ORD-11007,13.480646,99.309292,Bangkok_Zone_E,Pending
ORD-11008,-6.385195,107.302649,Jakarta_Port_B,Delivered
ORD-11009,19.391607,72.830824,Mumbai_Zone_A,Pending
ORD-11010,12.689737,80.043106,Chennai_Zone_B,Pending
ORD-11011,6.934019,79.788346,Colombo_Zone_F,Pending
ORD-11012,22.262540,88.605473,Kolkata_Zone_C,In_Transit
ORD-11013,13.891055,100.836432,Bangkok_Zone_E,In_Transit
ORD-11014,13.317911,79.620034,Chennai_Zone_B,Pending
ORD-11015,7.344190,79.549843,Colombo_Zone_F,In_Transit
ORD-11016,22.865811,89.572721,Kolkata_Zone_C,In_Transit
ORD-11017,14.833997,121.230999,Manila_Zone_D,Pending
ORD-11018,22.562219,88.503266,Kolkata_Zone_C,Pending
ORD-11019,19.030122,73.123787,Mumbai_Zone_A,Pending
ORD-11020,23.108456,87.148772,Kolkata_Zone_C,Pending
ORD-11021,13.728859,100.155949,Bangkok_Zone_E,Pending
ORD-11022,19.689458,72.179735,Mumbai_Zone_A,In_Transit
ORD-11023,22.434560,88.033626,Kolkata_Zone_C,In_Transit
ORD-11024,22.986058,88.343894,Kolkata_Zone_C,In_Transit
ORD-11025,13.218421,80.339939,Chennai_Zone_B,Pending
ORD-11026,13.617464,100.027589,Bangkok_Zone_E,Pending
ORD-11027,-7.350967,106.402682,Jakarta_Port_B,Pending
ORD-11028,22.531046,87.898888,Kolkata_Zone_C,In_Transit
ORD-11029,18.735406,72.448619,Mumbai_Zone_A,In_Transit
ORD-11030,14.995697,121.866378,Manila_Zone_D,In_Transit
ORD-11031,1.618790,103.405540,Singapore_Port_A,In_Transit
ORD-11032,0.967688,103.369789,Singapore_Port_A,In_Transit
ORD-11033,20.078147,72.931785,Mumbai_Zone_A,Pending
ORD-11034,-6.864591,107.454573,Jakarta_Port_B,In_Transit
ORD-11035,14.588431,121.457103,Manila_Zone_D,Delivered
ORD-11036,13.684890,100.782616,Bangkok_Zone_E,In_Transit
ORD-11037,6.993374,79.231313,Colombo_Zone_F,Pending
ORD-11038,14.183814,121.416608,Manila_Zone_D,Pending
ORD-11039,22.516042,87.964163,Kolkata_Zone_C,In_Transit
ORD-11040,14.728330,120.481101,Manila_Zone_D,In_Transit
ORD-11041,14.197045,120.375176,Manila_Zone_D,In_Transit
ORD-11042,13.132642,80.325194,Chennai_Zone_B,In_Transit
ORD-11043,14.190318,120.787349,Manila_Zone_D,In_Transit
ORD-11044,1.755871,103.645266,Singapore_Port_A,Pending
ORD-11045,6.706847,80.337333,Colombo_Zone_F,In_Transit
ORD-11046,13.211077,80.126166,Chennai_Zone_B,Pending
ORD-11047,19.125845,72.710098,Mumbai_Zone_A,Delivered
ORD-11048,22.699770,88.136497,Kolkata_Zone_C,In_Transit
ORD-11049,18.365979,72.578094,Mumbai_Zone_A,Pending
ORD-11050,12.690791,79.594459,Chennai_Zone_B,In_Transit
ORD-11051,22.305921,88.841778,Kolkata_Zone_C,In_Transit
ORD-11052,7.406238,80.347593,Colombo_Zone_F,Pending
ORD-11053,1.608874,103.384873,Singapore_Port_A,Pending
ORD-11054,1.165956,102.555396,Singapore_Port_A,In_Transit
ORD-11055,18.959499,73.013892,Mumbai_Zone_A,Pending
ORD-11056,14.054377,100.027410,Bangkok_Zone_E,Pending
ORD-11057,14.263731,120.481727,Manila_Zone_D,Pending
ORD-11058,23.093627,88.420397,Kolkata_Zone_C,Pending
ORD-11059,19.030322,72.799796,Mumbai_Zone_A,Pending
ORD-11060,14.150872,100.913099,Bangkok_Zone_E,Delivered
ORD-11061,14.895562,121.245891,Manila_Zone_D,In_Transit
ORD-11062,13.205333,80.764030,Chennai_Zone_B,In_Transit
ORD-11063,14.049783,120.241398,Manila_Zone_D,Pending
ORD-11064,-6.227072,106.707561,Jakarta_Port_B,In_Transit
ORD-11065,22.946746,88.600295,Kolkata_Zone_C,Pending
ORD-11066,7.541104,79.182247,Colombo_Zone_F,In_Transit
ORD-11067,19.424327,73.418112,Mumbai_Zone_A,In_Transit
ORD-11068,14.486115,120.967574,Manila_Zone_D,In_Transit
ORD-11069,12.323898,79.943871,Chennai_Zone_B,In_Transit
ORD-11070,22.518269,88.180122,Kolkata_Zone_C,Delivered
ORD-11071,14.703680,120.913183,Manila_Zone_D,Pending
ORD-11072,22.553731,88.838685,Kolkata_Zone_C,Delivered
ORD-11073,1.949656,103.620190,Singapore_Port_A,Pending
ORD-11074,22.231251,88.414386,Kolkata_Zone_C,In_Transit
ORD-11075,22.166124,89.514777,Kolkata_Zone_C,In_Transit
ORD-11076,22.078398,88.353758,Kolkata_Zone_C,Pending
ORD-11077,7.087947,79.871503,Colombo_Zone_F,Delivered
ORD-11078,1.115196,103.912471,Singapore_Port_A,Delivered
ORD-11079,1.644097,103.901747,Singapore_Port_A,In_Transit
ORD-11080,22.638483,88.007271,Kolkata_Zone_C,Pending
ORD-11081,1.454435,103.028992,Singapore_Port_A,Pending
ORD-11082,13.528622,100.975766,Bangkok_Zone_E,In_Transit
ORD-11083,13.294619,80.118401,Chennai_Zone_B,In_Transit
ORD-11084,-6.418083,106.779520,Jakarta_Port_B,Delivered
ORD-11085,-6.019328,105.950715,Jakarta_Port_B,Delivered
ORD-11086,13.115401,80.507023,Chennai_Zone_B,Exception
ORD-11087,0.825298,104.485150,Singapore_Port_A,In_Transit
ORD-11088,1.575852,104.770730,Singapore_Port_A,In_Transit
ORD-11089,13.696207,100.638041,Bangkok_Zone_E,In_Transit
ORD-11090,-5.829345,106.115580,Jakarta_Port_B,Pending
ORD-11091,14.665040,121.027510,Manila_Zone_D,Delivered
ORD-11092,-6.229207,107.354698,Jakarta_Port_B,In_Transit
ORD-11093,13.150282,80.300662,Chennai_Zone_B,In_Transit
ORD-11094,22.819931,88.381166,Kolkata_Zone_C,In_Transit
ORD-11095,6.660314,79.291172,Colombo_Zone_F,In_Transit
ORD-11096,18.629679,73.465428,Mumbai_Zone_A,Delivered
ORD-11097,13.734305,99.891208,Bangkok_Zone_E,In_Transit
ORD-11098,14.815459,119.886551,Manila_Zone_D,In_Transit
ORD-11099,13.142049,79.877610,Chennai_Zone_B,In_Transit
ORD-11100,15.093597,121.357791,Manila_Zone_D,In_Transit
ORD-11101,1.327222,103.874572,Singapore_Port_A,In_Transit
ORD-11102,14.889484,121.158820,Manila_Zone_D,In_Transit
ORD-11103,14.522324,120.735062,Manila_Zone_D,In_Transit
ORD-11104,22.084708,88.368152,Kolkata_Zone_C,Delivered
ORD-11105,-6.446355,106.923359,Jakarta_Port_B,In_Transit
ORD-11106,1.742747,104.585158,Singapore_Port_A,Pending
ORD-11107,0.963618,103.818674,Singapore_Port_A,In_Transit
ORD-11108,-6.594616,106.182759,Jakarta_Port_B,Pending
ORD-11109,-6.491368,106.957196,Jakarta_Port_B,In_Transit
ORD-11110,-5.718617,106.718434,Jakarta_Port_B,In_Transit
ORD-11111,-6.221979,106.525952,Jakarta_Port_B,In_Transit
ORD-11112,12.413687,80.003197,Chennai_Zone_B,Delivered
ORD-11113,-5.546623,106.067416,Jakarta_Port_B,Pending
ORD-11114,13.952900,80.843540,Chennai_Zone_B,Delivered
ORD-11115,13.547538,99.928851,Bangkok_Zone_E,In_Transit
ORD-11116,1.110751,103.886675,Singapore_Port_A,Pending
ORD-11117,19.658072,72.658527,Mumbai_Zone_A,Pending
ORD-11118,6.701199,79.737961,Colombo_Zone_F,Pending
ORD-11119,1.552010,103.485091,Singapore_Port_A,Pending
ORD-11120,6.961814,79.591665,Colombo_Zone_F,Pending
ORD-11121,12.765105,79.633443,Chennai_Zone_B,In_Transit
ORD-11122,1.610619,105.061354,Singapore_Port_A,Delivered
ORD-11123,0.845919,103.436349,Singapore_Port_A,Pending
ORD-11124,12.839702,80.417765,Chennai_Zone_B,Pending
ORD-11125,-6.083979,107.073895,Jakarta_Port_B,In_Transit
ORD-11126,13.899423,100.029188,Bangkok_Zone_E,Pending
ORD-11127,1.300679,104.149687,Singapore_Port_A,Pending
ORD-11128,19.720363,73.152494,Mumbai_Zone_A,In_Transit
ORD-11129,22.394519,88.968299,Kolkata_Zone_C,In_Transit
ORD-11130,7.000423,80.320554,Colombo_Zone_F,Delivered
ORD-11131,-6.135587,106.572439,Jakarta_Port_B,Delivered
ORD-11132,-6.046600,107.052726,Jakarta_Port_B,In_Transit
ORD-11133,-5.678685,107.279143,Jakarta_Port_B,Pending
ORD-11134,-5.779920,106.321504,Jakarta_Port_B,Pending
ORD-11135,-6.663692,106.551648,Jakarta_Port_B,Pending
ORD-11136,6.684629,80.535673,Colombo_Zone_F,Delivered
ORD-11137,22.207742,88.544869,Kolkata_Zone_C,In_Transit
ORD-11138,22.983177,87.885372,Kolkata_Zone_C,In_Transit
ORD-11139,22.407165,88.410434,Kolkata_Zone_C,Delivered
ORD-11140,14.643421,120.451405,Manila_Zone_D,Exception
ORD-11141,19.097634,72.165250,Mumbai_Zone_A,Delivered
ORD-11142,13.221869,79.730338,Chennai_Zone_B,In_Transit
ORD-11143,19.300820,72.750185,Mumbai_Zone_A,Pending
ORD-11144,12.702526,80.137208,Chennai_Zone_B,In_Transit
ORD-11145,13.482829,100.856885,Bangkok_Zone_E,Delivered
ORD-11146,13.393213,100.733213,Bangkok_Zone_E,In_Transit
ORD-11147,14.425686,120.877947,Manila_Zone_D,In_Transit
ORD-11148,13.307455,80.592972,Chennai_Zone_B,Delivered
ORD-11149,6.495214,79.343539,Colombo_Zone_F,Delivered
ORD-11150,13.660784,100.002144,Bangkok_Zone_E,In_Transit
ORD-11151,6.871495,79.255045,Colombo_Zone_F,Pending
ORD-11152,23.095786,88.535040,Kolkata_Zone_C,Delivered
ORD-11153,13.498078,80.732555,Chennai_Zone_B,Pending
ORD-11154,13.730350,80.070967,Chennai_Zone_B,In_Transit
ORD-11155,18.940620,73.676887,Mumbai_Zone_A,Pending
ORD-11156,14.835991,121.093923,Manila_Zone_D,Pending
ORD-11157,12.724965,80.601280,Chennai_Zone_B,Delivered
ORD-11158,21.696788,87.089357,Kolkata_Zone_C,In_Transit
ORD-11159,14.045481,101.503601,Bangkok_Zone_E,In_Transit
ORD-11160,6.946941,80.501435,Colombo_Zone_F,In_Transit
ORD-11161,22.920974,87.800491,Kolkata_Zone_C,Pending
ORD-11162,13.483417,100.920600,Bangkok_Zone_E,Delivered
ORD-11163,15.486936,121.453390,Manila_Zone_D,In_Transit
ORD-11164,14.156652,100.887035,Bangkok_Zone_E,In_Transit
ORD-11165,12.755652,80.363173,Chennai_Zone_B,In_Transit
ORD-11166,14.413777,120.503008,Manila_Zone_D,In_Transit
ORD-11167,1.205637,103.340893,Singapore_Port_A,Pending
ORD-11168,6.550749,80.109072,Colombo_Zone_F,Pending
ORD-11169,22.190067,88.755435,Kolkata_Zone_C,In_Transit
ORD-11170,13.444020,80.246658,Chennai_Zone_B,Pending
ORD-11171,14.205891,121.508882,Manila_Zone_D,In_Transit
ORD-11172,13.146891,80.198934,Chennai_Zone_B,In_Transit
ORD-11173,13.702225,100.605731,Bangkok_Zone_E,In_Transit
ORD-11174,12.688213,79.947781,Chennai_Zone_B,In_Transit
ORD-11175,13.575072,100.810169,Bangkok_Zone_E,Pending
ORD-11176,-6.325860,106.489216,Jakarta_Port_B,In_Transit
ORD-11177,1.328686,104.595222,Singapore_Port_A,In_Transit
ORD-11178,1.673892,104.068989,Singapore_Port_A,In_Transit
ORD-11179,7.204281,79.832933,Colombo_Zone_F,In_Transit
ORD-11180,13.439075,79.881860,Chennai_Zone_B,Pending
ORD-11181,23.129036,88.639058,Kolkata_Zone_C,In_Transit
ORD-11182,7.161955,80.536150,Colombo_Zone_F,In_Transit
ORD-11183,22.669819,89.056864,Kolkata_Zone_C,In_Transit
ORD-11184,13.671869,100.160520,Bangkok_Zone_E,Pending
ORD-11185,22.370920,88.191682,Kolkata_Zone_C,In_Transit
ORD-11186,14.802237,120.852608,Manila_Zone_D,In_Transit
ORD-11187,13.019690,79.394389,Chennai_Zone_B,In_Transit
ORD-11188,7.175574,79.537192,Colombo_Zone_F,Delivered
ORD-11189,19.122185,72.940105,Mumbai_Zone_A,Delivered
ORD-11190,6.784567,80.214284,Colombo_Zone_F,Delivered
ORD-11191,22.325814,87.938846,Kolkata_Zone_C,In_Transit
ORD-11192,1.461158,103.596423,Singapore_Port_A,Delivered
ORD-11193,14.555565,120.632571,Manila_Zone_D,Delivered
ORD-11194,1.397571,103.698334,Singapore_Port_A,Pending
ORD-11195,14.091504,120.601941,Manila_Zone_D,In_Transit
ORD-11196,18.796431,72.769172,Mumbai_Zone_A,In_Transit
ORD-11197,14.395142,120.966354,Manila_Zone_D,In_Transit
ORD-11198,14.188596,120.266890,Manila_Zone_D,Delivered
ORD-11199,-6.288298,106.382045,Jakarta_Port_B,Pending
ORD-11200,22.320185,87.466372,Kolkata_Zone_C,Pending
ORD-11201,7.353853,80.113106,Colombo_Zone_F,Pending
ORD-11202,6.077311,79.982698,Colombo_Zone_F,Pending
ORD-11203,-6.034141,107.291256,Jakarta_Port_B,Delivered
ORD-11204,18.705252,72.985670,Mumbai_Zone_A,In_Transit
ORD-11205,18.421565,73.110632,Mumbai_Zone_A,Pending
ORD-11206,13.099863,80.383005,Chennai_Zone_B,Pending
ORD-11207,19.337051,73.044910,Mumbai_Zone_A,Pending
ORD-11208,6.923821,79.226032,Colombo_Zone_F,Pending
ORD-11209,14.413164,121.616158,Manila_Zone_D,In_Transit
ORD-11210,18.521301,72.403310,Mumbai_Zone_A,Pending
ORD-11211,13.663858,79.611412,Chennai_Zone_B,Delivered
ORD-11212,19.593003,73.557152,Mumbai_Zone_A,Pending
ORD-11213,14.437489,121.521774,Manila_Zone_D,In_Transit
ORD-11214,22.401109,88.468212,Kolkata_Zone_C,In_Transit
ORD-11215,12.783904,81.030930,Chennai_Zone_B,Pending
ORD-11216,-7.279741,106.940764,Jakarta_Port_B,In_Transit
ORD-11217,14.115504,120.987791,Manila_Zone_D,Pending
ORD-11218,6.674614,80.182140,Colombo_Zone_F,In_Transit
ORD-11219,22.707635,88.042027,Kolkata_Zone_C,In_Transit
ORD-11220,-6.512858,107.106259,Jakarta_Port_B,Delivered
ORD-11221,13.375201,79.736918,Chennai_Zone_B,In_Transit
ORD-11222,22.489959,88.374534,Kolkata_Zone_C,In_Transit
ORD-11223,12.912188,80.384623,Chennai_Zone_B,Pending
ORD-11224,13.930151,120.994632,Manila_Zone_D,Delivered
ORD-11225,-6.293342,106.831966,Jakarta_Port_B,Pending
ORD-11226,12.803427,80.069950,Chennai_Zone_B,Pending
ORD-11227,6.695868,80.287871,Colombo_Zone_F,Delivered
ORD-11228,6.548880,79.479756,Colombo_Zone_F,In_Transit
ORD-11229,22.399301,88.868891,Kolkata_Zone_C,Pending
ORD-11230,13.002456,80.820127,Chennai_Zone_B,Exception
ORD-11231,12.556856,80.408239,Chennai_Zone_B,In_Transit
ORD-11232,19.420489,73.856736,Mumbai_Zone_A,In_Transit
ORD-11233,18.834324,72.255039,Mumbai_Zone_A,In_Transit
ORD-11234,0.758432,104.264584,Singapore_Port_A,Pending
ORD-11235,-6.820890,106.565578,Jakarta_Port_B,Pending
ORD-11236,-6.395822,106.741301,Jakarta_Port_B,In_Transit
ORD-11237,6.815018,80.420331,Colombo_Zone_F,In_Transit
ORD-11238,1.121360,103.926085,Singapore_Port_A,In_Transit
ORD-11239,1.601841,103.179148,Singapore_Port_A,Pending
ORD-11240,-6.222896,106.957887,Jakarta_Port_B,Pending
ORD-11241,1.378337,104.804504,Singapore_Port_A,In_Transit
ORD-11242,18.977890,72.977881,Mumbai_Zone_A,Pending
ORD-11243,14.132117,120.787752,Manila_Zone_D,Pending
ORD-11244,7.340518,79.965367,Colombo_Zone_F,Delivered
ORD-11245,14.971462,120.709721,Manila_Zone_D,Pending
ORD-11246,6.826286,79.381196,Colombo_Zone_F,Pending
ORD-11247,14.575576,120.926870,Manila_Zone_D,In_Transit
ORD-11248,14.003094,100.994754,Bangkok_Zone_E,In_Transit
ORD-11249,13.444076,99.893788,Bangkok_Zone_E,Pending
ORD-11250,13.362854,100.372490,Bangkok_Zone_E,Pending
ORD-11251,0.999639,105.030497,Singapore_Port_A,In_Transit
ORD-11252,7.037739,80.118057,Colombo_Zone_F,In_Transit
ORD-11253,14.017913,120.720199,Manila_Zone_D,Pending
ORD-11254,13.194405,79.986423,Chennai_Zone_B,In_Transit
ORD-11255,22.764053,88.554276,Kolkata_Zone_C,In_Transit
ORD-11256,15.168180,120.863181,Manila_Zone_D,Pending
ORD-11257,6.911423,80.076674,Colombo_Zone_F,In_Transit
ORD-11258,14.615592,121.365726,Manila_Zone_D,Pending
ORD-11259,1.144895,103.702791,Singapore_Port_A,Pending
ORD-11260,13.111544,79.986636,Chennai_Zone_B,In_Transit
ORD-11261,13.409276,80.225572,Chennai_Zone_B,Delivered
ORD-11262,13.412358,101.226942,Bangkok_Zone_E,Pending
ORD-11263,-5.865092,106.904500,Jakarta_Port_B,Pending
ORD-11264,18.587733,72.996484,Mumbai_Zone_A,In_Transit
ORD-11265,19.238886,73.373009,Mumbai_Zone_A,In_Transit
ORD-11266,13.462262,79.548060,Chennai_Zone_B,Pending
ORD-11267,-6.317987,107.108790,Jakarta_Port_B,Delivered
ORD-11268,14.199639,100.194328,Bangkok_Zone_E,Delivered
ORD-11269,12.892436,80.564647,Chennai_Zone_B,Pending
ORD-11270,12.954180,80.150159,Chennai_Zone_B,In_Transit
ORD-11271,19.055162,73.027158,Mumbai_Zone_A,Delivered
ORD-11272,1.135981,104.847395,Singapore_Port_A,In_Transit
ORD-11273,21.790184,88.668313,Kolkata_Zone_C,Pending
ORD-11274,22.811929,89.199808,Kolkata_Zone_C,In_Transit
ORD-11275,13.040873,79.976907,Chennai_Zone_B,Pending
ORD-11276,12.609631,79.711492,Chennai_Zone_B,In_Transit
ORD-11277,13.129399,80.648129,Chennai_Zone_B,Pending
ORD-11278,6.739449,79.763435,Colombo_Zone_F,Pending
ORD-11279,-6.329356,106.594365,Jakarta_Port_B,Pending
ORD-11280,13.055675,79.974574,Chennai_Zone_B,Delivered
ORD-11281,13.679979,100.164643,Bangkok_Zone_E,In_Transit
ORD-11282,13.130852,80.513235,Chennai_Zone_B,Pending
ORD-11283,22.150296,87.980930,Kolkata_Zone_C,Delivered
ORD-11284,1.234154,103.909680,Singapore_Port_A,In_Transit
ORD-11285,13.406817,100.968612,Bangkok_Zone_E,Pending
ORD-11286,15.058802,121.421580,Manila_Zone_D,In_Transit
ORD-11287,1.499537,104.443135,Singapore_Port_A,In_Transit
ORD-11288,-6.398536,107.454147,Jakarta_Port_B,In_Transit
ORD-11289,0.947132,104.112764,Singapore_Port_A,In_Transit
ORD-11290,1.281828,104.602420,Singapore_Port_A,In_Transit
ORD-11291,14.809233,120.516743,Manila_Zone_D,In_Transit
ORD-11292,19.437571,72.858530,Mumbai_Zone_A,Pending
ORD-11293,23.053053,87.984756,Kolkata_Zone_C,In_Transit
ORD-11294,22.163407,88.549741,Kolkata_Zone_C,Delivered
ORD-11295,13.223284,100.579816,Bangkok_Zone_E,Delivered
ORD-11296,13.232014,80.730532,Chennai_Zone_B,In_Transit
ORD-11297,13.661250,100.853741,Bangkok_Zone_E,Pending
ORD-11298,14.116014,100.458905,Bangkok_Zone_E,In_Transit
ORD-11299,1.667227,103.541205,Singapore_Port_A,In_Transit
ORD-11300,12.441225,79.533720,Chennai_Zone_B,In_Transit
ORD-11301,14.400823,121.708558,Manila_Zone_D,In_Transit
ORD-11302,13.603704,99.713663,Bangkok_Zone_E,Pending
ORD-11303,12.904990,80.174864,Chennai_Zone_B,Pending
ORD-11304,-6.195009,106.551833,Jakarta_Port_B,Pending
ORD-11305,1.867420,103.954845,Singapore_Port_A,In_Transit
ORD-11306,7.258299,79.157903,Colombo_Zone_F,In_Transit
ORD-11307,14.450102,120.174319,Manila_Zone_D,In_Transit
ORD-11308,7.149889,79.822582,Colombo_Zone_F,In_Transit
ORD-11309,22.605947,88.174822,Kolkata_Zone_C,In_Transit
ORD-11310,13.207245,79.794247,Chennai_Zone_B,In_Transit
ORD-11311,-6.022301,106.439938,Jakarta_Port_B,In_Transit
ORD-11312,18.901518,73.211681,Mumbai_Zone_A,Pending
ORD-11313,1.123349,103.676924,Singapore_Port_A,In_Transit
ORD-11314,6.635264,79.693434,Colombo_Zone_F,In_Transit
ORD-11315,12.720447,80.482415,Chennai_Zone_B,In_Transit
ORD-11316,13.620834,81.151454,Chennai_Zone_B,In_Transit
ORD-11317,13.377037,81.120702,Chennai_Zone_B,Pending
ORD-11318,14.792450,120.821294,Manila_Zone_D,Delivered
ORD-11319,19.621497,72.653016,Mumbai_Zone_A,In_Transit
ORD-11320,22.324640,88.701363,Kolkata_Zone_C,Pending
ORD-11321,13.482626,80.989809,Chennai_Zone_B,In_Transit
ORD-11322,1.240575,103.332925,Singapore_Port_A,Pending
ORD-11323,13.786554,99.879566,Bangkok_Zone_E,In_Transit
ORD-11324,6.798455,79.704595,Colombo_Zone_F,In_Transit
ORD-11325,19.286704,72.951143,Mumbai_Zone_A,In_Transit
ORD-11326,22.184845,88.793997,Kolkata_Zone_C,In_Transit
ORD-11327,0.942367,104.499883,Singapore_Port_A,Pending
ORD-11328,14.998027,121.087748,Manila_Zone_D,In_Transit
ORD-11329,23.056028,88.357750,Kolkata_Zone_C,Delivered
ORD-11330,13.516391,100.275664,Bangkok_Zone_E,Pending
ORD-11331,19.482498,72.624566,Mumbai_Zone_A,Exception
ORD-11332,14.213736,100.463052,Bangkok_Zone_E,Pending
ORD-11333,14.217332,100.308570,Bangkok_Zone_E,Pending
ORD-11334,15.147861,120.260978,Manila_Zone_D,Delivered
ORD-11335,6.837661,79.464916,Colombo_Zone_F,Pending
ORD-11336,-6.388917,106.859461,Jakarta_Port_B,In_Transit
ORD-11337,14.328739,120.828666,Manila_Zone_D,Pending
ORD-11338,1.827359,104.754662,Singapore_Port_A,In_Transit
ORD-11339,1.308723,103.388803,Singapore_Port_A,Delivered
ORD-11340,1.622732,103.695918,Singapore_Port_A,Pending
ORD-11341,13.512743,80.430678,Chennai_Zone_B,In_Transit
ORD-11342,-6.201011,106.913627,Jakarta_Port_B,In_Transit
ORD-11343,22.933748,88.652648,Kolkata_Zone_C,Pending
ORD-11344,-6.387144,107.379930,Jakarta_Port_B,Pending
ORD-11345,19.425489,73.354289,Mumbai_Zone_A,Pending
ORD-11346,-6.176039,107.410902,Jakarta_Port_B,Pending
ORD-11347,2.188967,103.957334,Singapore_Port_A,In_Transit
ORD-11348,14.342476,121.041519,Manila_Zone_D,Pending
ORD-11349,1.368358,104.241569,Singapore_Port_A,Pending
ORD-11350,-6.019863,106.149927,Jakarta_Port_B,Exception
ORD-11351,6.679080,79.893028,Colombo_Zone_F,Pending
ORD-11352,22.783621,88.301229,Kolkata_Zone_C,Pending
ORD-11353,19.468194,72.396630,Mumbai_Zone_A,In_Transit
ORD-11354,1.336720,103.128190,Singapore_Port_A,Pending
ORD-11355,13.027277,79.787169,Chennai_Zone_B,Pending
ORD-11356,19.362332,72.972870,Mumbai_Zone_A,In_Transit
ORD-11357,7.447676,79.597951,Colombo_Zone_F,Delivered
ORD-11358,22.420551,88.687731,Kolkata_Zone_C,Delivered
ORD-11359,13.850620,100.311773,Bangkok_Zone_E,Pending
ORD-11360,-5.847797,106.543546,Jakarta_Port_B,Pending
ORD-11361,7.310331,80.438104,Colombo_Zone_F,In_Transit
ORD-11362,22.885399,87.926955,Kolkata_Zone_C,Delivered
ORD-11363,6.976457,79.414600,Colombo_Zone_F,In_Transit
ORD-11364,7.356876,79.832511,Colombo_Zone_F,Delivered
ORD-11365,22.120061,88.528992,Kolkata_Zone_C,Pending
ORD-11366,14.734636,120.573971,Manila_Zone_D,Pending
ORD-11367,-6.277148,106.651368,Jakarta_Port_B,Delivered
ORD-11368,13.142409,100.982680,Bangkok_Zone_E,Pending
ORD-11369,13.907873,100.943351,Bangkok_Zone_E,Pending
ORD-11370,22.511371,88.459216,Kolkata_Zone_C,In_Transit
ORD-11371,13.629848,80.923870,Chennai_Zone_B,In_Transit
ORD-11372,-6.376225,106.486427,Jakarta_Port_B,In_Transit
ORD-11373,-7.152109,107.110288,Jakarta_Port_B,In_Transit
ORD-11374,13.316276,79.298405,Chennai_Zone_B,In_Transit
ORD-11375,19.428298,73.304402,Mumbai_Zone_A,Delivered
ORD-11376,-6.094631,107.119594,Jakarta_Port_B,Pending
ORD-11377,1.876928,103.722164,Singapore_Port_A,In_Transit
ORD-11378,22.900589,88.128372,Kolkata_Zone_C,Pending
ORD-11379,19.203781,73.306233,Mumbai_Zone_A,Delivered
ORD-11380,13.261423,100.628181,Bangkok_Zone_E,Pending
ORD-11381,13.523189,80.869032,Chennai_Zone_B,Pending
ORD-11382,12.987748,79.067123,Chennai_Zone_B,In_Transit
ORD-11383,22.846506,89.396035,Kolkata_Zone_C,Delivered
ORD-11384,13.178352,79.365369,Chennai_Zone_B,In_Transit
ORD-11385,1.821927,103.249994,Singapore_Port_A,In_Transit
ORD-11386,19.125823,72.446975,Mumbai_Zone_A,Delivered
ORD-11387,-6.542134,107.001583,Jakarta_Port_B,In_Transit
